pull_request_url,comment_id,diff_hunk
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/517,333440523,"@@ -1372,26 +1400,9 @@                                  (:children parsed)))]       analyzed-expressions)     (catch Exception e-      (if dev? (throw e)-          {:findings [(let [m (.getMessage e)]-                        (if-let [[_ msg row col]-                                 (and m-                                      (re-find #""(.*)\[at line (\d+), column (\d+)\]""-                                               m))]-                          {:level :error-                           :filename filename-                           :col (Integer/parseInt col)-                           :row (Integer/parseInt row)-                           :type :syntax-                           :message (str/trim msg)}-                          {:level :error-                           :filename filename-                           :col 0-                           :row 0-                           :type :syntax-                           :message (str ""can't parse ""-                                         filename "", ""-                                         (or m (str e)))}))]}))+      (if dev?+        (throw e)+        (->findings e filename)))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/523,334191867,"@@ -22,8 +22,31 @@                 (and (Double/isInfinite thing)                      (< thing 0)))))) +(defn- parse-error+  ""Parse the source, which is expected to contain a syntax error, and return the+  error message produced from rewrite-clj.""+  [source]+  (try+    (parse-string source)+    nil+    (catch Exception e+      (.getMessage e))))++(deftest parse-string-test+  ;; This test has every syntax error that can cause rewrite-clj to throw using+  ;; the `clj-kondo.impl.rewrite-clj.parser.utils/throw-reader` function.+  ;; This allows us to test for regressions when that function is refactored.+  (are [source message] (= message (parse-error source))+    ""["" ""Unexpected EOF. [at line 1, column 2]""+    ""[}"" ""Unmatched delimiter: } [at line 1, column 2]""+    ""#"" ""Unexpected EOF. [at line 1, column 2]""+    "":"" ""unexpected EOF while reading keyword. [at line 1, column 2]""+    ""\"""" ""Unexpected EOF while reading string. [at line 1, column 2]""+    ""#?"" "":reader-macro node expects 1 value. [at line 1, column 3]""+    ""#:"" ""Unexpected EOF. [at line 1, column 3]""))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/534,334672599,"@@ -50,7 +51,7 @@     "":""  [[""unexpected EOF while reading keyword."" 1 2]]     ""\"""" [[""Unexpected EOF while reading string."" 1 2]]     ""#?"" [["":reader-macro node expects 1 value."" 1 3]]-    ""[1..1]"" [[""Invalid number: 1..1."" 0 0]]+    ""[1..1]"" [[""Invalid number: 1..1."" 1 4]]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/747,376811423,"@@ -0,0 +1,42 @@+(ns clj-kondo.single-arity-comparison-test+  (:require+   [clj-kondo.test-utils :refer [lint! assert-submaps]]+   [clojure.test :as t :refer [deftest is testing]]))++(deftest single-arity-comparison-test+  (testing ""test full linting error for single arity comparison in clojure""+    (assert-submaps+     '({:file ""<stdin>"", :row 1, :col 1, :level :warning,+        :message ""single arity use of clojure.core/= is constantly true""})+     (lint! ""(= 1)"")))++  (testing ""test full linting error for single arity comparison in cljs""+    (assert-submaps+     '({:file ""<stdin>"", :row 1, :col 1, :level :warning,+        :message ""single arity use of cljs.core/not= is constantly false""})+     (lint! ""(not= 1)"" ""--lang"" ""cljs"")))++  (testing ""test linting comparison operators with single arity""+    (doseq [lang [""clj"" ""cljs""]+            op [""="" "">"" ""<"" "">="" ""<="" ""==""]+            :let [errors (lint! (str ""("" op "" 1)"") ""--lang"" lang)]]+      (is (= (count errors) 1))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/751,376832447,"@@ -2483,6 +2483,32 @@   (is (empty? (lint! ""(ns main.core (:require [\""/vendors/daterangepicker\""]))""                      ""--lang"" ""cljc"" ""--cache"" ""true"")))) +(deftest lint-bangs!+  (are [input expected] (testing input"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/823,399558902,"@@ -0,0 +1,14 @@+(ns clj-kondo.jdbc-test+  (:require+   [clj-kondo.test-utils :refer [lint!]]+   [clojure.java.io :as io]+   [clojure.test :as t :refer [deftest is testing]]+   [missing.test.assertions]))++(deftest next-jdbc-test"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/826,401464020,"@@ -5,6 +5,7 @@    [clj-kondo.impl.config :as config]    [clj-kondo.impl.findings :as findings]    [clj-kondo.impl.namespace :as namespace]+   [clj-kondo.impl.rewrite-clj.node.protocols :as node]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/831,401687052,"@@ -103,11 +104,17 @@              :canonical-paths false ;; set to true to see absolute file paths and jar files              }}) +(def renamed-config-keys+  {:if :missing-else-branch})+ (defn merge-config! [cfg* cfg]   (if (empty? cfg) cfg*       (let [cfg (cond-> cfg-                  (:skip-comments cfg)-                  (-> (update :skip-args vconj 'clojure.core/comment 'cljs.core/comment)))]+                        (:skip-comments cfg)+                        (-> (update :skip-args vconj 'clojure.core/comment 'cljs.core/comment))++                        :always+                        (update-in [:linters] set/rename-keys renamed-config-keys))]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/839,405180845,"@@ -54,23 +54,29 @@                                      (:arg-types ctx)))]          (mapcat #(analyze-expression** ctx %) children)))))) -(defn analyze-keys-destructuring-defaults [ctx m defaults]-  (let [defaults (into {}-                       (for [[k _v] (partition 2 (:children defaults))-                             :let [sym (:value k)]-                             :when sym]-                         [(:value k) (meta k)]))]-    (doseq [[k v] defaults]-      (when-not (contains? m k)-        (findings/reg-finding!-         ctx-         {:message (str k "" is not bound in this destructuring form"") :level :warning-          :row (:row v)-          :col (:col v)-          :end-row (:end-row v)-          :end-col (:end-col v)-          :filename (:filename ctx)-          :type :unbound-destructuring-default}))))+(defn analyze-keys-destructuring-defaults [ctx m defaults opts]+  (let [skip-reg-binding? (when (:fn-args? opts)+                            (-> ctx :config :linters :unused-binding+                                :exclude-destructured-keys-in-fn-args))]+    (when-not skip-reg-binding?+      (let [defaults (into {}+                           (for [[k _v] (partition 2 (:children defaults))+                                 :let [sym (:value k)]+                                 :when sym]+                             [(:value k) (meta k)]))]+        (doseq [[k v] defaults]+          (let [binding (get m k)]+            (if-not binding+              (findings/reg-finding!+               ctx+               {:message (str k "" is not bound in this destructuring form"") :level :warning+                :row (:row v)+                :col (:col v)+                :end-row (:end-row v)+                :end-col (:end-col v)+                :filename (:filename ctx)+                :type :unbound-destructuring-default})+              (namespace/reg-destructuring-default! ctx v binding)))))))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/849,406647052,"@@ -38,6 +38,7 @@ Some linters are not enabled by default. Right now these linters are:  - `:missing-docstring`: warn when public var doesn't have a docstring. - `:unsorted-required-namespaces`: warn when namespaces in `:require` are not sorted.+- `:refer`: warn when there is **any** usage of `:refer` or `:refer-all` in your namespace requirements."
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/824,409048733,"@@ -2082,16 +2082,16 @@     (when (.exists (io/file "".clj-kondo""))       (rename-path "".clj-kondo"" "".clj-kondo.bak""))     (make-dirs "".clj-kondo"")-    (lint! ""(ns app.core) (defn foo [])"" ""--cache"")+    (lint! ""(ns app.core) (defn foo [])"" ""--cache"" ""true"")"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/868,415037992,"@@ -191,6 +191,21 @@                    (str ns-name ""/"" fn-name)                    (some? const-true)))))))) +(defn- lint-missing-clause-in-try+  [call]+  (when (utils/one-of (:name call) [try try+])"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/879,422380396,"@@ -75,3 +77,4 @@ clj-kondo*.snap .DS_Store !corpus/*jar lsp+run();"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/953,467524283,"@@ -0,0 +1,6 @@+- id: clj-kondo+  name: clj-kondo+  description: A linter for Clojure code that sparks joy+  entry: --entrypoint clj-kondo borkdude/clj-kondo:latest --lint"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1044,506427173,"@@ -95,7 +95,7 @@ This is the code for the hook: (ns hooks.with-bound   (:require [clj-kondo.hooks-api :as api])) -(defn with-bound [{:keys [:node]}]+(defn with-bound [{:keys [node]}]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1114,553235468,"@@ -109,7 +112,48 @@              (do                (reset! findings [])                (analyze ""1..1"")-               @findings))))))+               @findings))))++    (testing ""duplicate map keys"""
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1117,555386264,"@@ -740,10 +740,15 @@ foo/foo ;; this does use the private var   (assert-submaps    '({:file ""<stdin>"",       :row 1,-      :col 1,+      :col 9,+      :level :warning,+      :message ""Missing else branch.""}+     {:file ""<stdin>"",+      :row 1,+      :col 35,       :level :warning,       :message ""Missing else branch.""})-   (lint! ""(if-let [x 1] true)""))+   (lint! ""#?(:clj (if-let [x 1] true) :cljs (if-let [x 1] true))"" ""--lang"" ""cljc""))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1118,556439245,"@@ -2529,6 +2529,36 @@ foo/foo ;; this does use the private var  "" {:linters {:unsorted-required-namespaces {:level :warning}}}))))) +(deftest require-prefix-form-containing-periods-test"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1124,558193350,"@@ -326,6 +326,34 @@         :to clojure.core}]      var-usages))) +(deftest ^:test-refresh/focus analysis-signatures-test"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1130,559448734,"@@ -96,3 +96,10 @@                        :filename filename                        :lang (when (= :cljc (:base-lang ctx)) (:lang ctx))                        :id (:id binding)))))++(defn reg-keyword-usage! [{:keys [:analysis] :as ctx} filename usage]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1132,559768995,"@@ -81,4 +82,19 @@     (is (empty? (lint! ""(import '[java.util Foo]) (defn foo [^Foo x] x)"")))     (is (empty? (lint! ""(import '[java.util Foo]) (try 1 (catch Foo _e nil))"")))     (is (empty? (lint! ""(ns foo (:import [foo Bar])) (defn foo [x] x) (defn bar [x] (-> x ^Bar (.execute)))""))))-)+  (testing ""return import info""+    (assert-submaps+      '({:type :unused-import,+         :message ""Unused import Date"",+         :level :warning,+         :row 1,+         :end-row 1,+         :end-col 33,+         :col 29,+         :import java.util.Date"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1133,560119062,"@@ -207,8 +207,11 @@  (defn reg-alias!   [{:keys [:base-lang :lang :namespaces]} ns-sym alias-sym aliased-ns-sym]-  (swap! namespaces assoc-in [base-lang lang ns-sym :qualify-ns alias-sym]-         aliased-ns-sym))+  (swap! namespaces+         (fn [n]+           (-> n+               (assoc-in [base-lang lang ns-sym :qualify-ns alias-sym] aliased-ns-sym)+               (assoc-in [base-lang lang ns-sym :aliases alias-sym] aliased-ns-sym)))))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1214,593202374,"@@ -228,8 +228,8 @@ and CLJC (`.cljc`)<sup>1</sup>. 4. Scope: `Current file` 5. In the Program field, type `clj-kondo` 6. In the Arguments field, type `--lint $FilePath$`<br>-You may use a custom config E.g `--lint $FilePath$ --config ""{:lint-as {manifold.deferred/let-flow clojure.core/let}}""`-7. In the Working directory field, type `$FileDir$`+You may use a custom config E.g `--lint $FilePath$ --config ""{:lint-as {manifold.deferred/let-flow clojure.core/let}}""` or `--lint $FilePath$ --config your-custom-path/clj-kondo.conf.js""`"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1260,617869500,"@@ -126,14 +126,34 @@     (testing ""no namespace for key :a""       (let [a (analyze ""#:xml{:_/a 1}""                        {:config {:output {:analysis {:keywords true}}}})]-        (is (= '{:row 1, :col 7, :end-row 1, :end-col 11, :name ""a"", :filename ""<stdin>""}-               (first (:keywords a))))))+        (assert-submaps"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1261,618430183,"@@ -188,10 +188,19 @@ directory, use `--cache false`.  ## Exit codes +Exit codes can be controlled by the `--fail-level <level>` option. The+default fail level is `warning` which will return the following exit codes:+ - `0`: no errors or warnings were found - `2`: one or more warnings were found - `3`: one or more errors were found +If `--fail-level error` is supplied a 0 exit will occur for any level:"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1264,618759884,"@@ -391,10 +391,11 @@  (defn normalize-sym-name   ""Strips foo.bar.baz into foo, as it ignores property access in CLJS. Assumes simple symbol.""-  [lang sym]-  (if (identical? :cljs lang)+  [ctx sym]+  (if (identical? :cljs (:lang ctx))     (let [name-str (str sym)]       (if (and+           (not (get-in ctx [:ns :aliases sym]))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1266,619852081,"@@ -19,9 +19,9 @@  (defn reg-keyword!   ([k]-   (reg-keyword! k true))+   (reg-keyword! k nil))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1302,654903246,"@@ -136,9 +136,9 @@                 idacs                 [:clj :cljs :cljc])]     (reduce (fn [idacs lang]-              (update-in idacs [lang :defs]-                         (fn [defs]-                           (update-defs idacs cache-dir lang defs)))+              #_(update-in idacs [lang :defs]"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1343,680497633,"@@ -982,6 +983,10 @@                           var-name                           expr                           (assoc (meta expr)+                                 :name-row (:row (meta var-name))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1358,691632585,"@@ -2178,8 +2178,10 @@           ;; analyze-expressions should go first in order to process ignores           (when (identical? :edn lang)             (let [fn (.getName (io/file filename))]-              (when (= fn ""deps.edn"")-                (deps-edn/lint-deps-edn ctx (first (:children parsed)))))))))+              (condp = fn"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1387,712211961,"@@ -1817,6 +1816,8 @@                                     :end-row (:end-row expr-meta)                                     :col col                                     :end-col (:end-col expr-meta)+                                    :scope-end-row (:end-row expr-meta)"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1418,729699898,"@@ -925,6 +927,7 @@   (let [children (next (:children expr))         var-name-node (->> children first (meta/lift-meta-content2 ctx))         metadata (meta var-name-node)+        user-coded-meta (dissoc metadata :row :col :end-row :end-col)"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1421,730305387,"@@ -453,6 +453,7 @@                ctx                (-> (node->line filename k :unused-referred-var (str ""#'"" var-ns ""/"" (:name v) "" is referred but never used""))                    (assoc :ns (export-ns-sym var-ns)"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1462,753710288,"@@ -114,6 +114,15 @@       (assert-submaps        '[{:name ""kw"" :reg user/mydef}]        (:keywords a))))+  (testing ""var usage in re-frame.core/reg-event-db body makes reg available in :context under :in-reg key""+    (let [a (analyze ""(require '[re-frame.core :as rf])+                      (rf/reg-event-db ::a (constantly {}))""+                     {:config {:output {:analysis {:keywords true}}}})]+      (assert-submaps+       '[{:name require}+         {:name constantly :context {:in-reg {:k :a :reg re-frame.core/reg-event-db}}}"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1466,760069057,"@@ -1896,11 +1896,14 @@                         ([re-frame.core reg-event-db]                          [re-frame.core reg-event-fx]                          [re-frame.core reg-event-ctx]-                         [re-frame.core reg-sub]                          [re-frame.core reg-sub-raw]                          [re-frame.core reg-fx]                          [re-frame.core reg-cofx])                         (re-frame/analyze-reg ctx expr (symbol (str resolved-namespace) (str resolved-name)))+                        ([re-frame.core subscribe])+                        (re-frame/analyze-subscribe ctx (next (:children expr)) (str resolved-namespace))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1487,763805371,"@@ -23,6 +23,13 @@            body))))    defined-by)) +(defn analyze-testing [ctx expr resolved-as-namespace]+  (let [[testing testing-str & rest-children] (:children expr)+        kns (keyword resolved-as-namespace)]+    (common/analyze-children (assoc-in ctx [:context kns :testing-str] (utils/sexpr testing-str))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1489,766191143,"@@ -486,10 +490,11 @@               ctx)         private? (or (= ""defn-"" call)                      (:private var-meta))-        docstring (or (some-> meta-node2-meta :doc str)-                      (some-> meta-node-meta :doc str)-                      docstring-                      (some-> var-leading-meta :doc str))+        [doc-node docstring] (if docstring+                               [doc-node docstring]+                               ;; TODO: too late to get raw var-leading-meta node"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1493,767158417,"@@ -40,3 +40,10 @@                                                                     is-expr                                                                     args)))]     (common/analyze-expression** ctx new-node)))++(defn testing-hook [{:keys [node]}]+  (let [[testing testing-str & children] (:children node)+        new-node (assoc node :children+                        (list* (assoc-in testing [:context :clojure.test :testing-str] (utils/sexpr testing-str))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1491,767335237,"@@ -551,9 +551,25 @@         (if (identical? :cljs (:lang ctx))           [(ctx-with-linters-disabled ctx [:unresolved-symbol :private-call])            nil]-          [ctx {:quote? true}])]+          [ctx {:quote? true}])+        clauses        (rest children)+        test-constants (reduce (fn [acc c]+                                 (if (= :list (:tag c))+                                   (into acc (:children c))+                                   (conj acc c)))+                               []+                               (take-nth 2 (if (even? (count clauses))+                                             clauses+                                             (butlast clauses))))]     (analyze-expression** ctx matched-val)-    (loop [[constant expr & exprs] (rest children)]+    (doseq [[_ occs] (group-by identity test-constants)"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1497,768096059,"@@ -751,6 +738,32 @@ This will disable the warning in: (defmulti f (fn [a b] a)) ``` +### Used underscored bindings++*Keyword:* `:used-underscored-binding`.++*Description:* warn when a underscored (ie marked as unused) binding is used.++*Default level:* `:off`.++*Example trigger:* `(cond :else 1 (odd? 1) 2)`."
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1499,769173078,"@@ -2374,26 +2373,11 @@ i/blank? (i/starts-with?) i/x                        :type-mismatch {:level :error}}})))   (is (empty? (lint! "" (ns dev.clj-kondo {:clj-kondo/config '{:linters {:missing-docstring {:level :warning}}}}-(:require [potemkin :refer [import-vars]]))+(:require [potemkin :refer [import-vars]]+          [clojure.string]))  (import-vars [clojure.string blank?, starts-with?, ends-with?, includes?])""                      {:linters {:unresolved-symbol {:level :error}}})))-  (is (empty? (lint! ""-(ns foo.bar)--(defn foo []) ;; non-empty to generated ns cache--;; dynamically generated baz"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1512,771861610,"@@ -354,6 +354,20 @@                   (and call?                        (not (utils/linter-disabled? call :single-logical-operand))                        (lint-single-logical-operand call))]]+      (when (and (not (utils/linter-disabled? ctx :two-argument-reduce))+                 (= fn-name 'reduce)+                 (= 2 arity)+                 (#{'clojure.core 'cljs.core} fn-ns))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1513,772661801,"@@ -359,7 +359,7 @@               arg-list (sexpr arg-vec)               arity (analyze-arity arg-list)               ret (cond-> {:arg-bindings (dissoc arg-bindings :analyzed)-                           :arity arity"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1524,777913819,"@@ -359,3 +365,4 @@ and error counts on the message line: ```kak define-command -hidden -override lint-show-counters %{} ```+::q!::q"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1541,785260202,"@@ -2115,30 +2115,59 @@                         m)                       (cons call analyzed)))))))))) -(defn lint-keyword-call! [ctx kw namespaced? arg-count expr]+(defn analyze-keyword-call [ctx kw namespaced? arg-count expr]   (let [callstack (:callstack ctx)-        config (:config ctx)]-    (when-not (config/skip? config :invalid-arity callstack)-      (let [ns (:ns ctx)-            ?resolved-ns (if namespaced?-                           (if-let [kw-ns (namespace kw)]-                             (or (get (:qualify-ns ns) (symbol kw-ns))-                                 ;; because we couldn't resolve the namespaced-                                 ;; keyword, we print it as is-                                 (str "":"" (namespace kw)))-                             ;; if the keyword is namespace, but there is no-                             ;; namespace, it's the current ns-                             (:name ns))-                           (namespace kw))-            kw-str (if ?resolved-ns (str ?resolved-ns ""/"" (name kw))-                       (str (name kw)))]-        (when (or (zero? arg-count)-                  (> arg-count 2))-          (findings/reg-finding! ctx-                                 (node->line (:filename ctx) expr :invalid-arity-                                             (format ""keyword :%s is called with %s args but expects 1 or 2""-                                                     kw-str-                                                     arg-count))))))))+        config (:config ctx)+        ns (:ns ctx)+        ?resolved-ns (if namespaced?+                       (if-let [kw-ns (namespace kw)]+                         (or (get (:qualify-ns ns) (symbol kw-ns))+                             ;; because we couldn't resolve the namespaced+                             ;; keyword, we print it as is+                             (str "":"" (namespace kw)))+                         ;; if the keyword is namespace, but there is no+                         ;; namespace, it's the current ns+                         (:name ns))+                       (namespace kw))+        kw-str (if ?resolved-ns (str ?resolved-ns ""/"" (name kw))+                   (str (name kw)))]+    (when (and (not (config/skip? config :invalid-arity callstack))+               (or (zero? arg-count)+                   (> arg-count 2)))+      (findings/reg-finding! ctx+                             (node->line (:filename ctx) expr :invalid-arity+                                         (format ""keyword :%s is called with %s args but expects 1 or 2""+                                                 kw-str+                                                 arg-count))))+    ;; With one argument to the keyword call, we can check if the return is a map.+    ;; Another linter warning we could create is to check if the 2-arity version+    ;; will never return the default value.+    (when (= arg-count 1)+      (let [analyzed (first (analyze-children (update ctx :callstack conj [nil :list]) (rest (:children expr))))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1548,787147154,"@@ -7,6 +7,7 @@ For a list of breaking changes, check [here](#breaking-changes). - Fix [#1537](https://github.com/clj-kondo/clj-kondo/issues/1537): stackoverflow with potemkin import vars with cyclic references - Fix [#1545](https://github.com/clj-kondo/clj-kondo/issues/1545): `recur` in `cond->` gives warning about `recur` not in tail position. - Fix [#1535](https://github.com/clj-kondo/clj-kondo/issues/1535): support CLJS vars / protocols references via dot rather than slash.+- Fix [#1547](https://github.com/clj-kondo/clj-kondo/issues/1547): catch tasks undefined tasks present in `:depends`. ([@mknoszlig](https://github.com/mknoszlig))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1551,789186778,"@@ -188,8 +188,10 @@   (let [tasks (edn-utils/sexpr-keys expr)         known-task? (set (keys tasks))]     (doseq [[_ t-def] tasks-            dep-task   (:children (last (:children t-def)))+            [td-key td-body]   (partition 2 (:children t-def))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1559,790911506,"@@ -246,20 +246,20 @@ A regex is also permitted, e.g. to exclude all test namespaces: Expected map, found: java.lang.String ``` -### Bb.edn+### Bb.edn dependency on undefined task  *Keyword:* `:bb.edn`"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1565,796164173,"@@ -73,10 +73,10 @@ jobs:   lint:     runs-on: ubuntu-latest     steps:-    - name: Setup clj-kondo-      uses: DeLaGuardo/setup-clj-kondo@822352b8aa37d5c94135e67f7b4e2f46c08008a8+    - name: Install clj-kondo"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1567,798727133,"@@ -286,10 +286,48 @@ Depending on undefined task: compile          b {:depends [a]}}} ``` +### Bb.edn global requires++*Keyword:* `:bb.edn-global-requires`++*Description:* warn on top level `:requires` key.++*Default level:* `:warning`++*Example trigger:*++`bb.edn`:++``` clojure+{:requires [[babashka.fs :as fs]]}+```++*Example message:*++```+Global :requires belong in the :tasks map.+```++### Bb.edn task docstring missing++*Keyword:* `:bb.edn-task-docstring-missing`"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1595,812850377,"@@ -40,6 +41,20 @@           (common/analyze-children ctx args)))       (common/analyze-children ctx children)))) +(defn analyze-inject-cofx [ctx expr ns]+  (let [kns (keyword ns)+        [cofx-id cofx-param] (next (:children expr))]+    (common/analyze-children (assoc-in ctx [:context kns :cofx-ref] true) [cofx-id])+    (when cofx-param+      (common/analyze-children ctx [cofx-param]))))"
https://api.github.com/repos/clj-kondo/clj-kondo/pulls/1596,814669713,"@@ -414,6 +414,23 @@                                     :syntax                                     ""namespace name expected""))))                  'user)+        _ (let [expected-file-path (-> (str (munge ns-name))+                                       (str/replace #""\."" ""/""))]+            (when-not (or (= ""<stdin>"" (:filename ctx))+                          (= 'user ns-name)+                          ;; Test for .indexOf because there can be something before+                          ;; (e.g. 'corpus/' in the tests), and the ""expected-file-path""+                          ;; does not include the extension.+                          (and (seq (:filename ctx)) (<= 0 (.indexOf ^String (:filename ctx) ^String expected-file-path))))"
https://api.github.com/repos/clojure/clojurescript/pulls/48,25112381,"@@ -34,6 +34,23 @@ Latest stable release: 0.0-2850 * Look at the [Sample Applications](https://github.com/clojure/clojurescript/tree/master/samples). * [Companies using ClojureScript](https://github.com/clojure/clojurescript/wiki/Companies-Using-ClojureScript) +### Getting Up and Running with Leiningen++The simplest way to try ClojureScript is using the [Leiningen](http://leiningen.org/) [mies emplate](https://github.com/swannodette/mies)."
https://api.github.com/repos/clojure/clojurescript/pulls/69,126289144,"@@ -585,50 +117,86 @@ nil if the end of stream has been reached"")       obj)      :else-    (reader-error nil-      (str ""JS literal expects a vector or map containing ""-           ""only string or unqualified keyword keys""))))-+    (throw+      (js/Error.+        (str ""JS literal expects a vector or map containing ""+             ""only string or unqualified keyword keys"")))))  (defn ^:private read-uuid   [uuid]   (if (string? uuid)     (cljs.core/uuid uuid)-    (reader-error nil ""UUID literal expects a string as its representation."")))--(def ^:dynamic *tag-table*-  (atom (add-data-readers-          {""inst""  read-date-           ""uuid""  read-uuid-           ""queue"" read-queue-           ""js""    read-js})))+    (throw (js/Error. ""UUID literal expects a string as its representation.""))))  (def ^:dynamic *default-data-reader-fn*   (atom nil)) -(defn maybe-read-tagged-type-  [rdr initch]-  (let [tag (read-symbol rdr initch)-        pfn (get @*tag-table* (str tag))-        dfn @*default-data-reader-fn*]-    (cond-     pfn (pfn (read rdr true nil false))-     dfn (dfn tag (read rdr true nil false))-     :else (reader-error rdr-                         ""Could not find tag parser for "" (str tag)-                         "" in "" (pr-str (keys @*tag-table*))))))+(def ^:dynamic *tag-table*+  (atom"
https://api.github.com/repos/clojure-cookbook/clojure-cookbook/pulls/21,4676436,"@@ -167,8 +167,7 @@ It is also possible to use the +contains?+ function, which takes a collection and a key, and returns true if and only if the collection has a specific entry for that key, even if the value is +nil+. -.The meaning of +contains?+"
https://api.github.com/repos/clojure-cookbook/clojure-cookbook/pulls/44,4700390,"@@ -0,0 +1,130 @@+==== Converting between strings, symbols, and keywords++===== Problem++You have a string, a symbol, or a keyword, and you'd like to convert it into a+different one of these string-like data types.++===== Solution++To convert from a string to a symbol, use the +symbol+ function.++[source,clojure]+----+(symbol ""valid?"")+;; -> valid?+----++To convert from a symbol to a string, use +str+.++[source,clojure]+----+(str 'valid?)+;; -> ""valid?""+----++When you have a keyword and want a string, you can use +name+, or +str+ if you+want the leading colon.++[source,clojure]+----+(name :triumph)+;; -> ""triumph""++;; Or, to include the leading colon:+(str :triumph)+;; -> "":triumph""+----++To convert from a symbol or string to a keyword, use +keyword+.++[source,clojure]+----+(keyword ""fantastic"")+;; -> :fantastic++(keyword 'fantastic)+;; -> ""fantastic""+----++You'll need an intermediate step through +name+, to go from keyword to symbol.++[source,clojure]+----+(symbol (name :wonderful))+;; -> wonderful+----+++===== Discussion++The primary conversion functions here are +str+, +keyword+, and +symbol+ - each+named for the data type they return. One of these, +symbol+, is a bit stricter"
https://api.github.com/repos/clojure-cookbook/clojure-cookbook/pulls/14,4702376,"@@ -77,6 +78,37 @@ retrieve the discrete list of modes. ;; -> (:smith :doe) ---- +////+Standard deviation:+Author: Jean Niklas L'orange. Github: hyPiRion+////++Find the sample _standard deviation_ by"
